SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,2 Rae Ave,Needham,MA,02492,218000,3,1.0,,1128,10890,1950,,193,,,,,http://www.redfin.com/MA/Needham/2-Rae-Ave-02492/home/8904885,,,N,Y,42.2875926,-71.2165498
PAST SALE,,Single Family Residential,56 Woodledge Rd,Needham,MA,02492,852000,5,3.5,,3512,13068,2000,,243,,,,,http://www.redfin.com/MA/Needham/56-Woodledge-Rd-02492/home/8904971,,,N,Y,42.2867547,-71.2160743
PAST SALE,,Single Family Residential,42 Woodledge Rd,Needham,MA,02492,210000,3,1.5,,1522,10454,1946,,138,,,,,http://www.redfin.com/MA/Needham/42-Woodledge-Rd-02492/home/8904959,,,N,Y,42.2861578,-71.216102
PAST SALE,November-21-2006,Single Family Residential,75 Brookline St,Needham,MA,02492,985000,4,3.5,Needham,3356,10107,2005,4062,294,,Sold,,,http://www.redfin.com/MA/Needham/75-Brookline-St-02492/home/12404258,MLS PIN,70371749,N,Y,42.28922,-71.2174291
PAST SALE,August-29-2016,Vacant Land,57 Brookline St,Needham,MA,02492,608000,,,Needham,,10019,,493,,,Sold,,,http://www.redfin.com/MA/Needham/57-Brookline-St-02492/home/8905260,MLS PIN,72012353,N,Y,42.289418,-71.2166193
PAST SALE,,Single Family Residential,30 Savoy Rd,Needham,MA,02492,805000,3,1.0,,1111,10454,1954,,725,,,,,http://www.redfin.com/MA/Needham/30-Savoy-Rd-02492/home/8904069,,,N,Y,42.2875224,-71.214458
PAST SALE,March-4-2008,Single Family Residential,137 Falcon St,Needham,MA,02492,645000,3,1.5,Needham,1384,9766,1952,3593,466,,Sold,,,http://www.redfin.com/MA/Needham/137-Falcon-St-02492/home/8904552,MLS PIN,70659795,N,Y,42.2857921,-71.2193766
PAST SALE,,Single Family Residential,55 Colby St,Needham,MA,02492,719000,4,1.5,,1635,10454,1950,,440,,,,,http://www.redfin.com/MA/Needham/55-Colby-St-02492/home/8904658,,,N,Y,42.2873309,-71.2183039
PAST SALE,,Single Family Residential,29 Savoy Rd,Needham,MA,02492,1022000,4,2.5,,2527,10019,2007,,404,,,,,http://www.redfin.com/MA/Needham/29-Savoy-Rd-02492/home/11714108,,,N,Y,42.2874979,-71.2149393
PAST SALE,,Single Family Residential,43 Virginia Rd,Needham,MA,02494,300000,3,1.5,,1800,10019,1950,,167,,,,,http://www.redfin.com/MA/Needham/43-Virginia-Rd-02494/home/8918613,,,N,Y,42.2945182,-71.2231856
